imglink,company,title,link,star,effect1,effect2,gender,age
https://imgproxy.pillyze.io/L2tYMO5WYFFhqW4X4uRwq0gwZ4HRjiP1I50GbhkuBnk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay9jMGJjM2Q4Ny05MzYwLzEwMDA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1040mg),https://www.pillyze.com/products/9360/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1040mg),4.74,피로 개선 43%,콜레스테롤 수치 개선 26%,UNISEX,AGE_30
http://imgproxy.pillyze.io/Mh_SZxAZTQ7s05t0MAEp3IWB5uJDNblD8ZLUxPsWbHI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84ZDllZjBkNy00NzMvNTAw,고려은단,비타민C 1000 이지 + 비타민D,https://www.pillyze.com/products/473/비타민C-1000-이지-+-비타민D,4.7,감기 덜 걸림 47%,얼굴색 좋아짐 21%,UNISEX,AGE_30
http://imgproxy.pillyze.io/qepgDD7uGSV96ukXRK4Q0HRX0bVjFn8XjMws4CGL7kQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvMzVjZTM5MWItMTEwNzAvNTAw,쏜리서치,칼슘 마그네슘 말레이트,https://www.pillyze.com/products/11070/칼슘-마그네슘-말레이트,4.73,눈 떨림 개선 49%,근육통 완화 25%,UNISEX,AGE_30
https://imgproxy.pillyze.io/5Ws6Vgu7LIm_2XnfgrNzsPDGAciDs6hNaxJo4N36U8c/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay82Mzg2ZTRlNi05MzU5LzEwMDA,캘리포니아골드뉴트리션,락토비프 프로바이오틱스 300억,https://www.pillyze.com/products/9359/락토비프-프로바이오틱스-300억,4.7,변비 개선 62%,복부 가스 덜 참 37%,UNISEX,AGE_30
http://imgproxy.pillyze.io/RJOA_yDGseg_u67JhDcE4OTw8_HQTBWd5RDS5daawM8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay8xODU4OWQ0YS03MjE1LzEwMDA,GC녹십자,비맥스 메타,https://www.pillyze.com/products/7215/비맥스-메타,4.6,피로 개선 92%,감기 덜 걸림 25%,UNISEX,AGE_30
https://imgproxy.pillyze.io/0YPFnTvRIzpr4G-_1PbVQJF0goFQr2pFmdFE5kcMsrI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvYzIzZjQyYzYtMTI5NDAvMTAwMA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1055mg),https://www.pillyze.com/products/12940/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1055mg),4.7,피로 개선 47%,콜레스테롤 수치 개선 28%,UNISEX,AGE_30
http://imgproxy.pillyze.io/gxo2Z2rg0qPcNJ-HoUj1CYUs0uUTMBRMRDQ1ZEJlZ28/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svNWZkNGEwNjgtMTc3NTUvMTAwMA,종근당건강,벤포벨S,https://www.pillyze.com/products/17755/벤포벨S,4.66,피로 개선 95%,감기 덜 걸림 23%,UNISEX,AGE_30
http://imgproxy.pillyze.io/qcja-Q1JmYV7IAdOaQPjGRbAZE-w8bExs7BJcLt0gNw/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hYzA3YjI1OC0xODYvNTAw,솔가,엽산 400,https://www.pillyze.com/products/186/엽산-400,4.73,피로 개선 30%,스트레스 감소 9%,UNISEX,AGE_30
https://imgproxy.pillyze.io/rYFMdgvkRNYF2lHenyKQrvQrM6e3rUeDzBEs66ovmlk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8wYWI1NWQwYy0yNzAvMTAwMA,자로우포뮬라,우먼스 펨 도필러스 10억(해외),https://www.pillyze.com/products/270/우먼스-펨-도필러스-10억(해외),4.71,질염 발생 빈도 감소 77%,변비 개선 26%,UNISEX,AGE_30
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,UNISEX,AGE_30
https://imgproxy.pillyze.io/meYPmW-MlnA63MytI_lNHhcqzkU7rknUpmnYBu4x2eE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOGsvMTU3NWRjNmQtMTg1OTIvMTAwMA,라이프익스텐션,투퍼데이 멀티비타민(캡슐),https://www.pillyze.com/products/18592/투퍼데이-멀티비타민(캡슐),4.58,피로 개선 88%,감기 덜 걸림 27%,UNISEX,AGE_30
http://imgproxy.pillyze.io/VuHIUar8lovY4cqp4r3Vo45OKwOOqo4MK-08IMfZwbU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvOTQ0NWJmZTktMTI2NjkvNTAw,쏜리서치,베이직 뉴트리언트 투퍼데이,https://www.pillyze.com/products/12669/베이직-뉴트리언트-투퍼데이,4.65,피로 개선 87%,감기 덜 걸림 25%,UNISEX,AGE_30
http://imgproxy.pillyze.io/-4h4rvlibk7xoat6X0N-blliDMkomQsGYKegpS2JNZY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yMGsvZGRiZTYzZjQtMjA3NTkvMTAwMA,종근당건강,생유산균 락토핏 골드 프로바이오틱스 아연,https://www.pillyze.com/products/20759/생유산균-락토핏-골드-프로바이오틱스-아연,4.64,변비 개선 60%,복부 가스 덜 참 31%,UNISEX,AGE_30
http://imgproxy.pillyze.io/3lBOyRNx_UxwVNT1Sczb9TO1fn46LZZvOZ5tYV-aNR8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvNWVlZjVjMTAtMTA4NDMvNTAw,쏜리서치,베이직 B 컴플렉스,https://www.pillyze.com/products/10843/베이직-B-컴플렉스,4.71,피로 개선 93%,감기 덜 걸림 22%,UNISEX,AGE_30
http://imgproxy.pillyze.io/YY_Ld3nC1DIeU253-Wp_FEvm9JP9XkrGhmaMOxpIgSQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvOGYwMjRiODEtMTA4MDIvNTAw,닥터스베스트,CoQ10 100mg with 바이오페린,https://www.pillyze.com/products/10802/CoQ10-100mg-with-바이오페린,4.57,피로 개선 56%,혈압 수치 개선 29%,UNISEX,AGE_30
https://imgproxy.pillyze.io/v6jo-2AgNdOillAjB4MYmQduTWND3jwuYYQKBaUpumg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83MjZiYTc4Yi0xMTAvMTAwMA,고려은단,메가도스C 3000,https://www.pillyze.com/products/110/메가도스C-3000,4.64,감기 덜 걸림 60%,얼굴색 좋아짐 29%,UNISEX,AGE_30
http://imgproxy.pillyze.io/4abDV9G5Lz2ez45imZHgyfDRJg0Y9e0NfEBbQ22Da-I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8zYTU1NmY5Yy02Ny81MDA,종근당건강,혈행건강 프로메가 알티지 오메가3 듀얼,https://www.pillyze.com/products/67/혈행건강-프로메가-알티지-오메가3-듀얼,4.6,피로 개선 31%,콜레스테롤 수치 개선 22%,UNISEX,AGE_30
http://imgproxy.pillyze.io/CqbyrWwoeNs4DRdwDt5qcwaB9dDIZMdloghZBxE90KU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83YjhlNjM1Mi02LzUwMA,종근당건강,(단종) 락토핏 생유산균 골드,https://www.pillyze.com/products/6/(단종)-락토핏-생유산균-골드,4.57,변비 개선 65%,복부 가스 덜 참 31%,UNISEX,AGE_30
http://imgproxy.pillyze.io/qLnjJXIUARMWgmi70F0IpCMrtUo9dg-iNnrc-DHWz7k/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay9iM2MzYTc3MS05NjMzLzEwMDA,나트롤,비오틴 10000mcg,https://www.pillyze.com/products/9633/비오틴-10000mcg,4.59,탈모 개선 52%,손톱 강화 24%,UNISEX,AGE_30
http://imgproxy.pillyze.io/pcqNtiUKzUSenX_b4WNNjDRDxEjP_ydzWrtc7S_qaqc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82NmEwNGFkZS00OS8xMDAw,네이처스웨이,얼라이브 원스데일리 멀티비타민,https://www.pillyze.com/products/49/얼라이브-원스데일리-멀티비타민,4.38,피로 개선 83%,감기 덜 걸림 22%,UNISEX,AGE_30
http://imgproxy.pillyze.io/njXo1NusZWT5KL6q8ibKA2pMD79-ORpR3REwWu2C-54/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYWQ1MjlmMGEtMTA4ODcvNTAw,나우푸드,더블 스트렝스 L-아르기닌 1000mg,https://www.pillyze.com/products/10887/더블-스트렝스-L-아르기닌-1000mg,4.58,근육통 완화 28%,운동 능력 증가 23%,UNISEX,AGE_30
https://imgproxy.pillyze.io/tSzgcsOC_m_Znvom1AwcWUDLSUwdJUDiSDmgEmehOCE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MGI2YTgwMS0yLzEwMDA,지엔엠,건강한 간 밀크씨슬,https://www.pillyze.com/products/2/건강한-간-밀크씨슬,4.6,피로 개선 71%,숙취 감소 43%,UNISEX,AGE_30
https://imgproxy.pillyze.io/XOMc0WuGNheiQo-FTPiUYkp-wnlXYVgVveh1sSCkxZ4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvOWNmNmE4OTEtMTYwMzQvMTAwMA,담백하루,초임계 알티지 오메가에센스 1000,https://www.pillyze.com/products/16034/초임계-알티지-오메가에센스-1000,4.72,콜레스테롤 수치 개선 30%,수면질 개선 27%,UNISEX,AGE_30
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,UNISEX,AGE_30
https://cdn.pillyze.io/products/v1/17k/166bc27e-17077/500,종근당건강,비타민D 2000IU,https://www.pillyze.com/products/17077/비타민D-2000IU,4.57,비타민D 수치 개선 61%,감기 덜 걸림 21%,UNISEX,AGE_30
http://imgproxy.pillyze.io/0B1OaUeVbfZKN-e6mmQre02iW9vWWE4Q-RqgPDcr3zg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9jNWNkZjczNS0xMzYvNTAw,센트룸,우먼(국내),https://www.pillyze.com/products/136/우먼(국내),4.46,피로 개선 78%,감기 덜 걸림 20%,UNISEX,AGE_30
http://imgproxy.pillyze.io/19BK7vSOrxOptRjidMXDy3GixpfMTMdG25Mfk9YHryc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay83NWI1ZGZhZS05MzQ1LzUwMA,라이프익스텐션,투퍼데이 멀티비타민(타블렛),https://www.pillyze.com/products/9345/투퍼데이-멀티비타민(타블렛),4.53,피로 개선 85%,감기 덜 걸림 25%,UNISEX,AGE_30
http://imgproxy.pillyze.io/8997mK4sxfvlQGm51pZFswQpa2xFEtsR7sZn1riaq_A/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hMDdhZTQ1NS0yMzYvNTAw,종근당,칼슘 앤 마그네슘 비타민D 아연,https://www.pillyze.com/products/236/칼슘-앤-마그네슘-비타민D-아연,4.54,피로 개선 44%,눈 떨림 개선 43%,UNISEX,AGE_30
https://imgproxy.pillyze.io/meYPmW-MlnA63MytI_lNHhcqzkU7rknUpmnYBu4x2eE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOGsvMTU3NWRjNmQtMTg1OTIvMTAwMA,라이프익스텐션,투퍼데이 멀티비타민(캡슐),https://www.pillyze.com/products/18592/투퍼데이-멀티비타민(캡슐),4.58,피로 개선 88%,감기 덜 걸림 27%,UNISEX,AGE_40
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,UNISEX,AGE_40
http://imgproxy.pillyze.io/Yx1l0qr-hdzgw5sFGZPMJM5ed3YeoTEXG3MrW8czOiA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay8wNTM1MTY4Zi00NjUxLzUwMA,고려은단,멀티비타민 올인원,https://www.pillyze.com/products/4651/멀티비타민-올인원,4.58,피로 개선 82%,감기 덜 걸림 25%,UNISEX,AGE_40
http://imgproxy.pillyze.io/jWzfMp7Q4CluzuT1IKNirIa8EZg50ohtPdduFKu9E9E/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay85MzYzOGUyZS0xNzMwLzUwMA,쏜리서치,SAT,https://www.pillyze.com/products/1730/SAT,4.79,피로 개선 77%,숙취 감소 45%,UNISEX,AGE_40
http://imgproxy.pillyze.io/zArgUxcbvQkMvMZdHS1UdIcgtPPC8Xb__TfKxZWpSKM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay8xODNjMWRiZC0xMzc0LzUwMA,닥터린,초임계 알티지 오메가3,https://www.pillyze.com/products/1374/초임계-알티지-오메가3,4.52,피로 개선 39%,콜레스테롤 수치 개선 22%,UNISEX,AGE_40
http://imgproxy.pillyze.io/4abDV9G5Lz2ez45imZHgyfDRJg0Y9e0NfEBbQ22Da-I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8zYTU1NmY5Yy02Ny81MDA,종근당건강,혈행건강 프로메가 알티지 오메가3 듀얼,https://www.pillyze.com/products/67/혈행건강-프로메가-알티지-오메가3-듀얼,4.6,피로 개선 31%,콜레스테롤 수치 개선 22%,UNISEX,AGE_40
https://imgproxy.pillyze.io/L2tYMO5WYFFhqW4X4uRwq0gwZ4HRjiP1I50GbhkuBnk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay9jMGJjM2Q4Ny05MzYwLzEwMDA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1040mg),https://www.pillyze.com/products/9360/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1040mg),4.74,피로 개선 43%,콜레스테롤 수치 개선 26%,UNISEX,AGE_40
https://cdn.pillyze.io/products/v1/17k/337213fc-17540/500,에스더포뮬러,여에스더 글루타치온 다이렉트 필름 3X,https://www.pillyze.com/products/17540/여에스더-글루타치온-다이렉트-필름-3X,4.42,얼굴색 좋아짐 53%,피부결 개선 26%,UNISEX,AGE_40
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,UNISEX,AGE_40
http://imgproxy.pillyze.io/Mh_SZxAZTQ7s05t0MAEp3IWB5uJDNblD8ZLUxPsWbHI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84ZDllZjBkNy00NzMvNTAw,고려은단,비타민C 1000 이지 + 비타민D,https://www.pillyze.com/products/473/비타민C-1000-이지-+-비타민D,4.7,감기 덜 걸림 47%,얼굴색 좋아짐 21%,UNISEX,AGE_40
http://imgproxy.pillyze.io/8997mK4sxfvlQGm51pZFswQpa2xFEtsR7sZn1riaq_A/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hMDdhZTQ1NS0yMzYvNTAw,종근당,칼슘 앤 마그네슘 비타민D 아연,https://www.pillyze.com/products/236/칼슘-앤-마그네슘-비타민D-아연,4.54,피로 개선 44%,눈 떨림 개선 43%,UNISEX,AGE_40
http://imgproxy.pillyze.io/VuHIUar8lovY4cqp4r3Vo45OKwOOqo4MK-08IMfZwbU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvOTQ0NWJmZTktMTI2NjkvNTAw,쏜리서치,베이직 뉴트리언트 투퍼데이,https://www.pillyze.com/products/12669/베이직-뉴트리언트-투퍼데이,4.65,피로 개선 87%,감기 덜 걸림 25%,UNISEX,AGE_40
https://imgproxy.pillyze.io/XOMc0WuGNheiQo-FTPiUYkp-wnlXYVgVveh1sSCkxZ4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvOWNmNmE4OTEtMTYwMzQvMTAwMA,담백하루,초임계 알티지 오메가에센스 1000,https://www.pillyze.com/products/16034/초임계-알티지-오메가에센스-1000,4.72,콜레스테롤 수치 개선 30%,수면질 개선 27%,UNISEX,AGE_40
http://imgproxy.pillyze.io/gJ6VwhFhf4Agd5MH1rlQo3X1oLzRDacUCfyaD7OsL9o/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9iNjVhYTM0ZS01NTkvNTAw,에이스바이옴,BNR17 다이어트 유산균 비에날씬,https://www.pillyze.com/products/559/BNR17-다이어트-유산균-비에날씬,4.22,변비 개선 62%,복부 가스 덜 참 27%,UNISEX,AGE_40
http://imgproxy.pillyze.io/aZLvTjnQzA7UsVutb970grzORfLFwFKA3DfVdoorAf0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84NDY1MmMzZC0xNDcvNTAw,센트룸,포 맨,https://www.pillyze.com/products/147/포-맨,4.5,피로 개선 82%,감기 덜 걸림 23%,UNISEX,AGE_40
https://imgproxy.pillyze.io/v6jo-2AgNdOillAjB4MYmQduTWND3jwuYYQKBaUpumg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83MjZiYTc4Yi0xMTAvMTAwMA,고려은단,메가도스C 3000,https://www.pillyze.com/products/110/메가도스C-3000,4.64,감기 덜 걸림 60%,얼굴색 좋아짐 29%,UNISEX,AGE_40
http://imgproxy.pillyze.io/19BK7vSOrxOptRjidMXDy3GixpfMTMdG25Mfk9YHryc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay83NWI1ZGZhZS05MzQ1LzUwMA,라이프익스텐션,투퍼데이 멀티비타민(타블렛),https://www.pillyze.com/products/9345/투퍼데이-멀티비타민(타블렛),4.53,피로 개선 85%,감기 덜 걸림 25%,UNISEX,AGE_40
https://imgproxy.pillyze.io/5Ws6Vgu7LIm_2XnfgrNzsPDGAciDs6hNaxJo4N36U8c/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay82Mzg2ZTRlNi05MzU5LzEwMDA,캘리포니아골드뉴트리션,락토비프 프로바이오틱스 300억,https://www.pillyze.com/products/9359/락토비프-프로바이오틱스-300억,4.7,변비 개선 62%,복부 가스 덜 참 37%,UNISEX,AGE_40
http://imgproxy.pillyze.io/RJOA_yDGseg_u67JhDcE4OTw8_HQTBWd5RDS5daawM8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay8xODU4OWQ0YS03MjE1LzEwMDA,GC녹십자,비맥스 메타,https://www.pillyze.com/products/7215/비맥스-메타,4.6,피로 개선 92%,감기 덜 걸림 25%,UNISEX,AGE_40
http://imgproxy.pillyze.io/flxiKJiw198tl6iI_0vaITjNkki9n9G_Aw-ox8xBvZs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay83ZjRkZGQ3NC03MTE5LzUwMA,유한양행,비타민C 1000mg,https://www.pillyze.com/products/7119/비타민C-1000mg,4.66,감기 덜 걸림 51%,얼굴색 좋아짐 26%,UNISEX,AGE_40
http://imgproxy.pillyze.io/HNE11I7xqI7szTFHCKMOxqfmp4xGLYEkd1pqZuoNJKo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay9lZWIzMWQ3Ny00NDEwLzUwMA,세노비스,트리플러스 우먼,https://www.pillyze.com/products/4410/트리플러스-우먼,4.52,피로 개선 77%,감기 덜 걸림 24%,UNISEX,AGE_40
http://imgproxy.pillyze.io/zWcaqxRj5DdUtr5-eJU1JggssIEt4YyREiQkcX9TVhM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8xZGZiMDRlNi0xNTIvNTAw,네이처스웨이,얼라이브 원스데일리 포 우먼,https://www.pillyze.com/products/152/얼라이브-원스데일리-포-우먼,4.37,피로 개선 80%,감기 덜 걸림 23%,UNISEX,AGE_40
http://imgproxy.pillyze.io/7PgFZ2i_9KhNlutoF9f1aPNZVceS6DrenJj0FChX4g4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS82ay80MTA4NTNhYS02NTc1LzEwMDA,유한양행,메가트루 파워,https://www.pillyze.com/products/6575/메가트루-파워,4.5,피로 개선 92%,구내염 개선 28%,UNISEX,AGE_40
http://imgproxy.pillyze.io/qepgDD7uGSV96ukXRK4Q0HRX0bVjFn8XjMws4CGL7kQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvMzVjZTM5MWItMTEwNzAvNTAw,쏜리서치,칼슘 마그네슘 말레이트,https://www.pillyze.com/products/11070/칼슘-마그네슘-말레이트,4.73,눈 떨림 개선 49%,근육통 완화 25%,UNISEX,AGE_40
http://imgproxy.pillyze.io/ss-MbVa05MD7CnihgzDWrRTZZVuwCt2AtzBWyzJrm_I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay82NzFlNmY4OS03Mjk5LzEwMDA,GC녹십자,비맥스 메타비,https://www.pillyze.com/products/7299/비맥스-메타비,4.55,피로 개선 92%,감기 덜 걸림 25%,UNISEX,AGE_40
https://cdn.pillyze.io/products/v1/16k/f456bb33-16870/500,GNC,밀크씨슬 1300mg,https://www.pillyze.com/products/16870/밀크씨슬-1300mg,4.63,피로 개선 74%,숙취 감소 52%,UNISEX,AGE_40
http://imgproxy.pillyze.io/njXo1NusZWT5KL6q8ibKA2pMD79-ORpR3REwWu2C-54/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYWQ1MjlmMGEtMTA4ODcvNTAw,나우푸드,더블 스트렝스 L-아르기닌 1000mg,https://www.pillyze.com/products/10887/더블-스트렝스-L-아르기닌-1000mg,4.58,근육통 완화 28%,운동 능력 증가 23%,UNISEX,AGE_40
http://imgproxy.pillyze.io/NPaWBzW--tVMnHqvmR7mND0IwqWVxFiE2Ins4ytou8w/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay83NWUzMjE3Zi0xOTY5LzUwMA,안국건강,안국 루테인 지아잔틴 미니,https://www.pillyze.com/products/1969/안국-루테인-지아잔틴-미니,4.66,눈 피로감 개선 67%,안구건조증 개선 42%,UNISEX,AGE_40
http://imgproxy.pillyze.io/0B1OaUeVbfZKN-e6mmQre02iW9vWWE4Q-RqgPDcr3zg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9jNWNkZjczNS0xMzYvNTAw,센트룸,우먼(국내),https://www.pillyze.com/products/136/우먼(국내),4.46,피로 개선 78%,감기 덜 걸림 20%,UNISEX,AGE_40
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,UNISEX,AGE_40
http://imgproxy.pillyze.io/u6r8hWcO7KGaG658DemhDPwzdV95Hkk8vx8J2mO-0Yg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80ZDk5YWE0Yi0xODgvNTAw,닥터스베스트,MSM 1500mg,https://www.pillyze.com/products/188/MSM-1500mg,4.46,관절염 완화 62%,근육통 완화 28%,UNISEX,AGE_50
http://imgproxy.pillyze.io/ss-MbVa05MD7CnihgzDWrRTZZVuwCt2AtzBWyzJrm_I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay82NzFlNmY4OS03Mjk5LzEwMDA,GC녹십자,비맥스 메타비,https://www.pillyze.com/products/7299/비맥스-메타비,4.55,피로 개선 92%,감기 덜 걸림 25%,UNISEX,AGE_50
http://imgproxy.pillyze.io/zArgUxcbvQkMvMZdHS1UdIcgtPPC8Xb__TfKxZWpSKM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay8xODNjMWRiZC0xMzc0LzUwMA,닥터린,초임계 알티지 오메가3,https://www.pillyze.com/products/1374/초임계-알티지-오메가3,4.52,피로 개선 39%,콜레스테롤 수치 개선 22%,UNISEX,AGE_50
http://imgproxy.pillyze.io/twFIFLxGZCbcDkfS_81RPgD3U8h_j6K7qmgbj7PQTLE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvNzYyYjVjZmQtMTI0OTMvNTAw,암웨이,뉴트리라이트 더블엑스 리필 종합비타민 무기질,https://www.pillyze.com/products/31/뉴트리라이트-더블엑스-리필-종합비타민-무기질,4.6,피로 개선 85%,감기 덜 걸림 43%,UNISEX,AGE_50
