번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모
372,관광식당,07_24_01_P,5670000,CDFI3261042022000004,2022-08-05,,1,영업/정상,13,영업중,,,,,055-298-5502,,,경상남도 창원시 의창구 중동 437,경상남도 창원시 의창구 읍성로34번길 17-8 (중동),51195,박말순(디벨로펀),2024-01-24 9:47,I,2024-01-26 0:16,,347584.488,197194.6065,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
373,관광식당,07_24_01_P,5670000,CDFI3261042022000005,2022-09-08,,1,영업/정상,13,영업중,,,,,055-288-8997,,,경상남도 창원시 의창구 서상동 676-7,경상남도 창원시 의창구 평산로171번길 2 (서상동),51371,창원삼거리식당중동본점,2024-01-24 10:01,I,2024-01-26 0:16,,347705.5552,196557.4331,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
374,관광식당,07_24_01_P,5670000,CDFI3261042022000006,2022-11-10,,1,영업/정상,13,영업중,,,,,055-255-7111,,,경상남도 창원시 의창구 중동 427,경상남도 창원시 의창구 읍성로34번길 23 (중동),51195,목민정,2024-01-24 9:50,I,2024-01-26 0:16,,347574.7977,197165.6617,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
375,관광식당,07_24_01_P,5670000,CDFI3261042022000007,2022-10-11,,1,영업/정상,13,영업중,,,,,552413008,,,경상남도 창원시 마산합포구 구산면 유산리 115-3,경상남도 창원시 마산합포구 구산면 유산군령로 266,51779,한우미담,2024-01-24 10:07,I,2024-01-26 0:16,,342405.5612,182491.5295,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
376,관광식당,07_24_01_P,5670000,CDFI3261042022000008,2022-11-15,,1,영업/정상,13,영업중,,,,,055-241-6062,,,경상남도 창원시 마산합포구 자산동 297-6,경상남도 창원시 마산합포구 자산삼거리로 24 (자산동),51256,대가,2024-01-24 10:09,I,2024-01-26 0:16,,342468.6895,190484.8627,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
377,관광식당,07_24_01_P,5670000,CDFI3261042022000009,2022-11-15,,1,영업/정상,13,영업중,,,,,055-542-7010,,,경상남도 창원시 진해구 장천동 403-1,경상남도 창원시 진해구 충장로657번길 40 (장천동),51628,이코이,2024-01-24 13:06,I,2024-01-26 0:16,,355628.7387,182623.8791,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
378,관광식당,07_24_01_P,5670000,CDFI3261042022000010,2022-11-15,,1,영업/정상,13,영업중,,,,,055-552-5378,,,"경상남도 창원시 진해구 용원동 1213-2 101호,104호",경상남도 창원시 진해구 용원서로39번길 21 (용원동),51605,보배반점용원점,2024-01-24 15:48,I,2024-01-26 0:16,,365052.18,179535.9319,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
379,관광식당,07_24_01_P,5670000,CDFI3261042022000011,2022-11-17,,1,영업/정상,13,영업중,,,,,055-545-0409,,,경상남도 창원시 진해구 이동 331-6 동방횟집,"경상남도 창원시 진해구 해원로 20, 동방횟집 (이동)",51664,동방횟집,2024-01-24 15:51,I,2024-01-26 0:16,,354494.9014,185188.6253,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
380,관광식당,07_24_01_P,5670000,CDFI3261042023000001,2023-02-14,,1,영업/정상,13,영업중,,,,,055-298-8989,,,경상남도 창원시 의창구 북면 지개리 644-3,경상남도 창원시 의창구 북면 천주로 240-10,51113,산수정,2024-01-24 9:52,I,2024-01-26 0:16,,346794.2266,199224.3381,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
381,관광식당,07_24_01_P,5670000,CDFI3261042023000002,2023-05-10,,1,영업/정상,13,영업중,,,,,055-284-6274,,,경상남도 창원시 의창구 사림동 165-1,"경상남도 창원시 의창구 용동로83번안길 36, 4층 (사림동)",51139,다이닝원창원점,2024-01-24 9:53,I,2024-01-26 0:16,,354662.1784,194678.3701,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
382,관광식당,07_24_01_P,5670000,CDFI3261042023000003,2023-08-01,,1,영업/정상,13,영업중,,,,,055-256-6888,,,경상남도 창원시 의창구 북면 화천리 433-3,경상남도 창원시 의창구 북면 천주로 585,51111,주문진메밀칼국수,2024-01-24 9:54,I,2024-01-26 0:16,,345524.0074,202206.7124,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
383,관광식당,07_24_01_P,5670000,CDFI3261042023000004,2023-08-02,,1,영업/정상,13,영업중,,,,,055-277-0800,,,경상남도 창원시 의창구 소계동 130-121,경상남도 창원시 의창구 의창대로 51-7 (소계동),51187,곰달청기와,2024-01-24 9:56,I,2024-01-26 0:16,,346084.7016,196403.61,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
384,관광식당,07_24_01_P,5670000,CDFI3261042023000005,2023-09-11,,1,영업/정상,13,영업중,,,,,055-252-3527,,,경상남도 창원시 의창구 동읍 단계리 290-2,경상남도 창원시 의창구 동읍 자여로118번길 5-5,51135,식탁위의텃밭,2024-01-24 9:57,I,2024-01-26 0:16,,355012.7931,198392.9071,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
385,관광식당,07_24_01_P,5670000,CDFI3261042023000006,2023-08-11,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 마산합포구 교방동 468,경상남도 창원시 마산합포구 서원곡1길 104 (교방동),51269,무학산오리하우스,2024-01-24 10:10,I,2024-01-26 0:16,,341744.2758,191123.2687,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
386,관광식당,07_24_01_P,5670000,CDFI3261042023000007,2023-05-04,,1,영업/정상,13,영업중,,,,,055-232-6700,,,경상남도 창원시 마산회원구 두척동 455,경상남도 창원시 마산회원구 두척1길 27 (두척동),51310,고구려,2024-01-24 11:21,I,2024-01-26 0:16,,340284.0858,194200.2924,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
387,관광식당,07_24_01_P,5670000,CDFI3261042023000009,2023-04-13,,1,영업/정상,13,영업중,,,,,055-543-2522,,,경상남도 창원시 진해구 태백동 4-539,"경상남도 창원시 진해구 태백서로47번길 19, 1층 (태백동)",51578,백제13月,2024-01-24 15:58,I,2024-01-26 0:16,,352393.6076,185553.7069,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
388,관광식당,07_24_01_P,5670000,CDFI3261042024000001,2024-01-19,,1,영업/정상,13,영업중,,,,,055-223-9564,,,경상남도 창원시 마산회원구 회원동 68-2,"경상남도 창원시 마산회원구 3·15대로 490, 2층 (회원동)",51326,명륜진사갈비 마산회원점,2024-01-24 11:25,I,2024-01-26 0:16,,343355.6375,192127.9577,관광식당업,,,0,,,,,0,0,0,0,Myeong Ryun Jinsa Galbi Masanhoewon Branch,TOURIST RESTAUTANT(Korean Restautant),0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
389,관광식당,07_24_01_P,3780000,CDFI3261042003000001,2003-02-04,,1,영업/정상,13,영업중,,,,,712-4364,,463-874,경기도 성남시 분당구 정자동 60번지,경기도 성남시 분당구 내정로107번길 2  (정자동),,(주)코코스정자점,2003-02-04 15:50,I,2018-08-31 23:59,,210072.3102,429767.3929,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,관광식당,07_24_01_P,3780000,CDFI3261042003000002,2003-02-04,,1,영업/정상,13,영업중,,,,,,,461-210,경기도 성남시 수정구 창곡동 195-5번지,,,태국정통요리,2003-02-04 15:49,I,2018-08-31 23:59,,,,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,관광식당,07_24_01_P,3780000,CDFI3261042003000003,2003-02-04,,1,영업/정상,13,영업중,,,,,707-7755,,463-824,경기도 성남시 분당구 서현동 263번지,,,아모제마르쉐분당점,2003-02-04 15:52,I,2018-08-31 23:59,,210853.8335,431447.8581,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,관광식당,07_24_01_P,3780000,CDFI3261042003000004,2003-02-04,,1,영업/정상,13,영업중,,,,,,,463-832,경기도 성남시 분당구 분당동 98-3번지,경기도 성남시 분당구 서현로 435  (분당동),,코코마리,2003-02-04 15:54,I,2018-08-31 23:59,,212779.0203,430249.1114,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,관광식당,07_24_01_P,3780000,CDFI3261042003000005,2003-02-04,,1,영업/정상,13,영업중,,,,,,,463-820,경기도 성남시 분당구 서현동 27-2번지,,,만다린,2003-02-04 15:56,I,2018-08-31 23:59,,212408.1684,431332.08,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,관광식당,07_24_01_P,3780000,CDFI3261042003000006,2003-02-04,,1,영업/정상,13,영업중,,,,,797-8192,,463-040,경기도 성남시 분당구 율동 111-5번지,경기도 성남시 분당구 문정로148번길 9  (율동),,탈리,2003-02-04 15:59,I,2018-08-31 23:59,,213343.7864,431286.6315,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,관광식당,07_24_01_P,3780000,CDFI3261042003000007,2003-02-04,,1,영업/정상,13,영업중,,,,,,,463-823,경기도 성남시 분당구 서현동 97-3번지,경기도 성남시 분당구 서현로321번길 10  (서현동),,티지아이프라이분당점,2003-02-04 16:01,I,2018-08-31 23:59,,211985.7102,430892.8474,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,관광식당,07_24_01_P,4020000,CDFI3261042010000003,2010-04-19,,1,영업/정상,13,영업중,,,,,031-427-9881,,,경기도 군포시 산본동 1026-30번지,"경기도 군포시 엘에스로 175 (산본동, 에스에이타워)",15808,이향원,2015-08-03 9:27,I,2018-08-31 23:59,,194903.5935,430365.2634,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,관광식당,07_24_01_P,4020000,CDFI3261042010000004,2010-11-02,,1,영업/정상,13,영업중,,,,,031-392-2203,,,"경기도 군포시 산본동 1136번지 한솔프라자 401,402호","경기도 군포시 산본로323번길 16-31 (산본동, 한솔프라자)",15865,긴자인도레스토랑,2015-08-03 9:27,I,2018-08-31 23:59,,193818.6445,428674.5094,관광식당업,,중심상업지역,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
398,관광식당,07_24_01_P,4020000,CDFI3261042018000001,2018-03-20,,1,영업/정상,13,영업중,,,,,031-392-3922,,,경기도 군포시 산본동 1125번지 현대코아텔,"경기도 군포시 산본로 341, 현대코아텔 207, 208호 (산본동)",15865,윤쉐프의 짬뽕데이 산본점,2018-03-30 17:02,I,2018-08-31 23:59,,193939.7461,428761.0118,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,관광식당,07_24_01_P,4020000,CDFI3261042010000002,2010-03-25,,1,영업/정상,13,영업중,,,,,031-391-3666,,,경기도 군포시 산본동 1131-1번지 미성빌딩 201호,"경기도 군포시 산본로323번길 4-21 (산본동, 미성빌딩)",15865,산동성,2015-08-03 9:23,I,2018-08-31 23:59,,193940.066,428691.6117,관광식당업,,중심상업지역,10,기타,,,근린생활시설,9,1,,,,,,,,,,,,140,,,,,,,,,,,,,140
400,관광식당,07_24_01_P,4020000,CDFI3261042009000001,2009-03-16,,1,영업/정상,13,영업중,,,,,031-399-6622,,,경기도 군포시 산본동 1129번지 2층,"경기도 군포시 산본로323번길 4-7 (산본동, 청우빌딩)",15865,북경,2015-08-03 9:21,I,2018-08-31 23:59,,193982.576,428627.8565,관광식당업,,중심상업지역,,기타,,,,,,,,,,,,,,,,,261.69,,,,,,,,,,,,,262
401,관광식당,07_24_01_P,4020000,CDFI3261042010000001,2010-02-12,,1,영업/정상,13,영업중,,,,,031-393-0806,,,경기도 군포시 산본동 1151-10번지 국제교육센터 203호,"경기도 군포시 수리산로 112 (산본동, 군포국제교육센터)",15823,아향,2015-08-03 9:22,I,2018-08-31 23:59,,192718.8086,428539.5473,관광식당업,,,,기타,,,,,,,,,,,,,,,,,372.9,,,,,,,,,,,,,373
402,관광식당,07_24_01_P,4020000,CDFI3261042018000002,2018-08-21,,1,영업/정상,13,영업중,,,,,031-392-1180,,,경기도 군포시 당동 974-3번지 재우빌딩,"경기도 군포시 용호1로 10, 재우빌딩 101, 102호 (당동)",15871,베이징스토리,2018-08-28 13:32,I,2018-08-31 23:59,,194475.3806,426840.0379,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,관광식당,07_24_01_P,5670000,CDFI3261042021000003,2021-09-14,,1,영업/정상,13,영업중,,,,,055-262-5556,,,경상남도 창원시 성산구 용호동 73-25 신우빌딩,"경상남도 창원시 성산구 용지로153번길 4-25, 신우빌딩 (용호동)",51436,김김밥밥본점,2021-09-17 12:02,I,2021-09-19 0:22,,352984.5259,193589.0606,관광식당업,,,0,,,,,0,0,0,0,GimGimBabBab,TOURIST RESTAURANT,0,0,,0,0,,0,116.59,,0,,,,,,,0,,,,117
404,관광식당,07_24_01_P,5350000,CDFI3261042022000005,2022-12-07,,1,영업/정상,13,영업중,,,,,055-331-8892,,,경상남도 김해시 어방동 1104-9,경상남도 김해시 인제로51번길 6 (어방동),50930,가야마루,2022-12-12 15:43,I,2022-12-14 0:40,,373291.4543,194339.8247,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
405,관광식당,07_24_01_P,5350000,CDFI3261042023000001,2023-01-11,,1,영업/정상,13,영업중,,,,,055-331-4884,,,경상남도 김해시 삼정동 315,경상남도 김해시 김해대로 2520 (삼정동),50935,제이더블유웨딩컨벤션(주),2023-01-12 10:05,I,2023-01-14 0:40,,373147.6314,193703.6636,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
406,관광식당,07_24_01_P,5590000,CDFI3261042021000001,2021-05-27,,1,영업/정상,13,영업중,,,,,031-826-4077,,,경기도 양주시 장흥면 울대리 390-2,"경기도 양주시 장흥면 호국로 550, 1층",11522,진흥관,2021-06-02 17:22,I,2021-06-04 0:22,,197735.617,468427.8587,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,관광식당,07_24_01_P,5350000,CDFI3261042022000003,2022-08-18,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 불암동 192-1,경상남도 김해시 김해대로 2787-19 (불암동),50829,향옥정,2022-10-12 15:29,I,2022-10-14 0:22,,375504.1522,193193.1924,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
408,관광식당,07_24_01_P,5350000,CDFI3261042022000002,2022-10-04,,1,영업/정상,13,영업중,,,,,055-336-0331,,,경상남도 김해시 어방동 1062-10,경상남도 김해시 분성로 545 (어방동),50820,수손짜장,2022-10-07 11:16,I,2022-10-09 0:22,,373383.224,194618.0477,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
409,관광식당,07_24_01_P,5350000,CDFI3261042022000004,2022-10-25,,1,영업/정상,13,영업중,,,,,055-331-3389,,,경상남도 김해시 대청동 302-3,경상남도 김해시 삼문로 6 (대청동),51004,갑오삼계탕,2022-10-25 11:04,I,2022-10-27 0:22,,364013.3753,189549.2881,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
410,관광식당,07_24_01_P,4771000,CDFI3261042016000001,2016-11-15,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 순창군 순창읍 가남리 545-1,전북특별자치도 순창군 순창읍 순창로 137,56050,궁전가든,2020-09-29 16:07,I,2024-01-19 1:16,,212659.401,207598.05,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
411,관광식당,07_24_01_P,4771000,CDFI3261042020000001,2020-03-12,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 순창군 순창읍 순화리 299,전북특별자치도 순창군 순창읍 순창5길 28,56039,녹원,2020-09-25 11:23,I,2024-01-19 1:16,,212625.5162,208270.4075,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
412,관광식당,07_24_01_P,4761000,CDFI3261042008000002,2008-10-15,,1,영업/정상,13,영업중,,,,,636431000,,566-831,전북특별자치도 임실군 신덕면 지장리 산 7,전북특별자치도 임실군 신덕면 수지로 559-90,55901,전주샹그릴라컨트리클럽,2011-10-30 15:41,I,2024-01-19 1:16,,218211.1988,245156.6595,관광식당업,,,1,,,,,1,0,0,0,,,0,0,,0,0,,0,1009.6,,0,,,,,,,0,,,,1010
413,관광식당,07_24_01_P,4761000,CDFI3261042010000001,2010-04-15,,1,영업/정상,13,영업중,,,,,063-644-2929,,566-803,전북특별자치도 임실군 임실읍 두곡리 26-6,전북특별자치도 임실군 임실읍 춘향로 2933,55923,옛날짜장,2011-10-30 15:42,I,2024-01-19 1:16,,226104.2759,236975.7071,관광식당업,,,1,,,,,1,0,0,0,,,0,0,,0,0,,0,123.29,,0,,,,,,,0,,,,123
414,관광식당,07_24_01_P,5390000,CDFI3261042015000001,2015-10-06,,1,영업/정상,13,영업중,,,,,055-572-0885,,,경상남도 의령군 의령읍 서동리 491-30 의령소바본점,"경상남도 의령군 의령읍 의병로18길 3-5, 의령소바본점",52149,의령소바,2021-03-03 16:47,I,2021-03-05 0:23,,314575.055,202928.9636,관광식당업,,일반상업지역,3,,,,근린생활시설,3,0,,,,,,,,,,,,137.36,,,,,,,,,,,,,137
415,관광식당,07_24_01_P,5350000,CDFI3261042016000001,2016-07-29,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 외동 1264,"경상남도 김해시 김해대로 2232, 이마트 1층 (외동)",50938,(주)초마김해점,2021-03-06 13:50,I,2021-03-09 0:23,,370364.7631,193812.2961,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,관광식당,07_24_01_P,3640000,CDFI3261041998000001,1998-11-30,,1,영업/정상,13,영업중,,,,,042-673-8800,,300-806,대전광역시 동구 가양동 451-2번지,대전광역시 동구 동서대로 1700 (가양동),34573,파라다이스 뷔페,2014-05-28 13:35,I,2018-08-31 23:59,,239263.8824,316572.9756,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,관광식당,07_24_01_P,3640000,CDFI3261042004000001,2004-10-14,,1,영업/정상,13,영업중,,,,,042-256-2407,,300-150,대전광역시 동구 정동 36-32번지,대전광역시 동구 중앙로203번길 78 (정동),34625,태화장,2014-05-28 13:25,I,2018-08-31 23:59,,238477.5672,314867.9328,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,관광식당,07_24_01_P,3640000,CDFI3261042011000001,2011-04-15,,1,영업/정상,13,영업중,,,,,042-626-9295,,300-835,대전광역시 동구 홍도동 97번지,대전광역시 동구 한남로 11 (홍도동),34554,차오차오,2014-05-28 13:31,I,2018-08-31 23:59,,238241.4987,316771.3341,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,관광식당,07_24_01_P,4020000,CDFI3261042018000003,2018-10-25,,1,영업/정상,13,영업중,,,,,031-462-1999,,,경기도 군포시 부곡동 1251-3번지,"경기도 군포시 군포첨단산업2로8번길 15, 1층 (부곡동)",15880,아향,2018-10-31 9:26,I,2018-11-02 2:36,,194752.3374,424807.9964,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,관광식당,07_24_01_P,5670000,CDFI3261042022000003,2022-07-07,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 의창구 동정동 332,경상남도 창원시 의창구 동정길 57-33 (동정동),51190,(주)풍성한고을,2022-07-08 17:33,I,2022-07-12 0:22,,346970.4366,197475.117,관광식당업,,,0,,,,,0,0,0,0,Pung seong han goeul,TOURIST RESTAURNAT(Korean Restaurnat),0,0,,0,0,,0,263.57,,0,,,,,,,0,,,,264
421,관광식당,07_24_01_P,5350000,CDFI3261042022000001,2022-07-29,,1,영업/정상,13,영업중,,,,,055-336-6354,,,경상남도 김해시 불암동 229-34,경상남도 김해시 식만로348번길 31-1 (불암동),50937,경포장장어구이,2022-08-04 15:14,I,2022-08-07 0:22,,374916.1493,192651.9607,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
422,관광식당,07_24_01_P,5470000,CDFI3261042008000001,2008-11-04,,1,영업/정상,13,영업중,,,,,055-945-1940,,670-807,경상남도 거창군 거창읍 상림리 888-1번지,,,비룡,2012-02-19 17:55,I,2018-08-31 23:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000000,,,,
423,관광식당,07_24_01_P,5160000,CDFI3261042020000001,2020-11-24,,1,영업/정상,13,영업중,,,,,054-872-2050,,,경상북도 청송군 진보면 신촌리 38-4,경상북도 청송군 진보면 신촌약수길 18,37411,신촌식당,2020-11-24 17:26,I,2020-11-26 0:23,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,관광식당,07_24_01_P,3160000,CDFI3261042020000001,2020-09-17,,1,영업/정상,13,영업중,,,,,02-838-5454,,,서울특별시 구로구 구로동 197-17 에이스테크노타워1차,"서울특별시 구로구 디지털로31길 38-9, 에이스테크노타워1차 1층 104호 (구로동)",8376,뽕사부 구로점(중국식),2021-01-07 10:14,I,2021-01-09 0:23,,190496.4478,442645.3306,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,관광식당,07_24_01_P,3160000,CDFI3261042020000002,2020-12-02,,1,영업/정상,13,영업중,,,,,02-858-8666,,,서울특별시 구로구 가리봉동 89-158,"서울특별시 구로구 디지털로27길 123, 2층 (가리봉동)",8385,혜혜패스트푸드(중국식),2021-01-07 10:42,I,2021-01-09 0:23,,189959.5806,442508.5568,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,관광식당,07_24_01_P,5670000,CDFI3261042022000002,2022-06-02,,1,영업/정상,13,영업중,,,,,055-600-0530,,,경상남도 창원시 성산구 대원동 122 더시티세븐풀만호텔 5층,"경상남도 창원시 성산구 원이대로 332, 더시티세븐풀만호텔 5층 (대원동)",51408,만다린그랜드머큐어,2022-06-08 15:22,I,2022-06-10 0:22,,350576.0561,194594.1548,관광식당업,,,0,,,,,0,0,0,0,MANDALIN GRANDMERCURE,TOURIST RESTAURANT(Chinese Restaurant),0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
427,관광식당,07_24_01_P,5020000,CDFI3261042006000001,2006-08-28,,1,영업/정상,13,영업중,,,,,054-277-1753,,,경상북도 포항시 남구 이동 656-13,경상북도 포항시 남구 대이로143번길 22-20 (이동),37676,부천성,2023-10-31 13:05,I,2023-11-02 0:17,,410629.6174,283403.199,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
428,관광식당,07_24_01_P,5020000,CDFI3261042019000001,2019-10-14,,1,영업/정상,13,영업중,,,,,054-247-2999,,,경상북도 포항시 북구 두호동 1099,경상북도 포항시 북구 대곡로43번길 5 (두호동),37618,더차이나 포항점,2023-10-31 13:04,I,2023-11-02 0:17,,413708.4092,287745.3099,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
429,관광식당,07_24_01_P,5020000,CDFI3261042023000001,2023-08-16,,1,영업/정상,13,영업중,,,,,054-276-6633,,,경상북도 포항시 남구 상도동 609-10,경상북도 포항시 남구 중섬로 59 (상도동),37769,계림성,2023-12-28 13:50,U,2023-12-30 2:40,,411878.3693,281697.1352,관광식당업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
